Time-stamp: 5 s, Heart Rate: 3.00 BPM
Time-stamp: 846 s, Heart Rate: 10.00 BPM
Time-stamp: 846 s, Heart Rate: 10.00 BPM
Time-stamp: 846 s, Heart Rate: 10.00 BPM
Time-stamp: 846 s, Heart Rate: 10.00 BPM
Time-stamp: 846 s, Heart Rate: 10.00 BPM
Time-stamp: 846 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 847 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 848 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 849 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 850 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 851 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 852 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 853 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 854 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 855 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 856 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 857 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 858 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 859 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 860 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 861 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 862 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 863 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 864 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 865 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 866 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 867 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 868 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 869 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 870 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 871 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 872 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 873 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 874 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 875 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 876 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 877 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 878 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 879 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 880 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 881 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 882 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 883 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 884 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 885 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 886 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 887 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 888 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 889 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 890 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 891 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 892 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 893 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 894 s, Heart Rate: 10.00 BPM
Time-stamp: 895 s, Heart Rate: 10.00 BPM
Time-stamp: 895 s, Heart Rate: 10.00 BPM
